system:index,Acrisols,Albeluvisols,Alisols,Amazonas_Solimoes,Amazonia,Amazonia_1,Andosols,Area_Estavel,Arenosols,Borborema,Caatinga,Calcisols,Cambisols,Campinarana,Cerrado,Chernozems,Cobertura_Cenozoica,Contato_Ecotono_e_Encrave,Corpo_dagua_continental,Costeira_Margem_Continental,Cryosols,Durisols,Estepe,Ferralsols,Ferralsols_1,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Fluvisols,Formacao_Pioneira,Gleysols,Gurupi,Gypsisols,Histosols,Histosols_1,Humisols,ID,Kastanozems,Leptosols,Lixisols,Luvisols,Mantiqueira,Massa_d_agua,Mata_Atlantica,Nitisols,Pampa,Pantanal,Parana,Parecis,Parnaiba,Phaeozems,Planosols,Plinthosols,Podzols,Reconcavo_Tucano_Jatoba,Regosols,Sandysols,Sao_Francisco,Sao_Luis,Savana,Savana_Estepica,Solonchaks,Solonetz,Stagnosols,Thinsols,Tocantis,Umbrisols,Vertisols,Wetsols,bdod,black_soil_prob,cagb,cbgb,cdw,cec,cfvo,clay,clayminerals,clitter,convergence,cti,ctotal,eastness,elevation,latitude,ln_clay_sand,ln_silt_sand,longitude,lv1_Dry_season,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_semiarid,lv2_with_dry_summer,lv2_with_dry_winter,lv2_with_dry_winter_1,lv2_without_dry_season,lv3_and_hot,lv3_and_hot_summer,lv3_and_short_and_cool_summer,lv3_and_temperate,lv3_and_temperate_summer,lv3_low_latitude_and_altitude,lv3_with_hot_summer,lv3_with_temperate_summer,nitrogen,northness,oxides,pcurv,phh2o,roughness,sand,silt,slope,soc,spi,.geo
00000000000000000458_0,10,0,0,0,0,0,0,0,5,0,0,0,7,0,1,1,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1113,0,6,3,0,0,0,0,7,0,0,1,0,0,3,0,0,0,0,0,5,0,0,1,0,0,0,0,6,0,0,0,0,126,18.0,46.14,10.15,5.08,72,53,371,50,7.45,-10,-6,68.82,3,875,16991,1.010397938582549,0.605901673803504,13006,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,201,-1,52,12,487,140,4,194,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.80685720062213,-21.991701386294217]}"
00000000000000000459_0,14,0,1,0,0,0,0,0,4,0,0,0,15,0,0,0,0,1,0,0,0,0,0,42,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1114,0,6,8,1,0,0,1,5,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,7,0,0,0,0,118,20.0,46.14,10.15,5.08,101,105,342,51,7.45,-3,-20,68.82,-10,973,17086,0.254556796212758,-1.212217696013511,12965,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19,1,186,0,53,25,518,137,10,232,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.76535503449581,-22.086024491126764]}"
0000000000000000045a_0,23,0,2,0,0,0,0,1,4,0,0,0,11,0,1,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1115,0,5,5,0,0,0,0,5,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,5,0,0,0,0,119,25.0,4.17,13.94,0.0,101,83,370,51,0.38,-1,-27,18.49,23,815,17111,1.034786395334214,0.673190563602726,12883,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17,-9,197,1,52,67,475,151,25,218,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.68342868058411,-22.111087487553696]}"
0000000000000000045b_0,12,0,2,0,0,0,0,1,7,0,0,0,3,0,0,1,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,2,0,5,0,0,1,1,3,1116,1,4,25,1,1,0,1,2,0,0,0,0,0,1,11,2,0,0,0,7,0,0,0,0,0,1,0,4,0,0,2,16,137,8.0,141.1,33.16,2.98,81,70,208,49,3.41,-37,-16,180.64,1,35,17750,-1.066256313862035,-1.406230313258708,8883,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,-4,159,4,51,11,608,180,4,151,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.68332055192829,-22.750059149147916]}"
0000000000000000045c_0,16,0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,52,52,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1117,0,4,7,0,1,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,3,1,118,16.0,96.5,22.68,2.98,113,32,329,37,3.63,-53,-26,125.79,-9,469,17616,0.183894182228556,-0.871188574031816,9116,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,-5,177,21,51,39,505,164,10,200,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.91670286274254,-22.61665932945617]}"
0000000000000000045d_0,13,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,1,0,0,0,0,0,0,36,36,0,1,0,0,0,0,3,0,3,0,0,0,0,1,1118,0,7,5,0,0,0,1,4,0,0,0,0,0,1,4,1,0,0,2,3,0,0,0,0,1,1,0,9,0,0,2,7,125,18.0,43.49,15.42,4.26,152,90,322,48,5.33,-41,-16,68.5,-3,424,17466,-0.138470697857228,-1.364574895041184,9716,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,18,-4,160,0,51,17,508,167,6,209,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-44.51659780947756,-22.466550845479794]}"
0000000000000000045e_0,3,0,1,0,0,0,8,1,2,0,0,0,57,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,2,2,6,1119,1,4,1,4,0,0,1,3,0,0,0,0,0,3,0,0,3,0,2,5,0,0,0,0,0,0,0,6,1,1,0,1,109,17.0,64.63,15.19,2.98,201,100,306,25,3.1,49,5,85.89,-4,2065,17350,0.083431852411619,-0.064596892160119,9933,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,50,9,145,-4,49,39,421,270,13,523,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-44.73327145600719,-22.350129184657902]}"
0000000000000000045f_0,17,0,1,0,0,0,0,1,2,0,0,0,28,0,0,0,0,1,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1120,0,2,2,1,0,0,1,6,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,1,1,119,56.0,62.89,14.78,2.98,96,90,465,50,3.02,0,-35,83.66,17,1114,17160,0.785865867659268,-0.055378453099068,10420,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,23,18,193,22,51,74,343,189,27,263,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.220517666113615,-22.160135502066623]}"
00000000000000000460_0,13,0,0,0,0,0,2,0,2,0,0,0,15,0,0,0,1,1,0,0,0,0,0,25,25,0,0,0,0,0,0,8,0,7,0,0,0,0,2,1121,1,5,7,4,0,0,1,2,0,0,0,0,0,1,1,0,1,0,2,3,0,0,0,0,0,0,0,7,0,0,2,8,120,14.0,78.54,18.46,2.98,107,45,425,64,3.77,-6,-25,103.74,6,825,17238,1.085817144601321,-0.524219424014735,11074,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,8,196,0,51,31,326,246,10,240,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.874311529895806,-22.238827920955494]}"
00000000000000000461_0,11,0,0,0,0,0,0,0,2,0,0,0,24,0,0,0,0,1,0,0,0,0,0,41,41,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1122,0,4,5,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,4,1,0,0,0,116,26.0,1.96,6.55,0.0,114,58,382,77,0.17,22,-15,8.69,2,1209,16951,2.229307043195976,1.257255783448475,11638,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19,8,227,2,50,26,347,268,9,231,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.438363696794454,-21.951546693094073]}"
00000000000000000462_0,11,0,0,0,0,0,0,0,3,0,0,0,15,0,1,1,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,2,0,2,0,0,0,0,2,1123,0,6,5,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,1,0,0,0,0,6,0,0,0,2,125,20.0,4.17,13.94,0.0,90,68,414,54,0.38,37,15,18.49,-6,718,17116,-3.469244484966647,-3.651515121718723,12866,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,-3,178,-6,52,24,436,147,8,183,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.666720016299486,-22.116746873843653]}"
00000000000000000537_0,21,0,2,0,1,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,18,18,0,0,0,1,0,0,3,0,6,0,0,0,0,0,1336,0,1,3,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,6,119,4.0,106.548996,10.65,8.63,125,44,476,35,6.15,22,8,131.979,-1,132,4466,1.101913396960555,-0.397127594986451,27449,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,153,1,48,6,340,181,1,171,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.24988050716739,-9.46667104287255]}"
00000000000000000538_0,40,0,5,0,1,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,23,23,0,0,0,1,0,0,2,0,6,0,0,0,0,0,1337,0,1,4,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,6,121,4.0,106.548996,10.65,8.63,131,27,442,36,6.15,24,-3,131.979,-5,123,4416,0.310698328286941,-0.539254497661609,27449,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-4,154,-1,44,18,389,166,7,158,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.24988050716739,-9.41654505001868]}"
00000000000000000539_0,15,0,3,0,1,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,1,0,0,2,0,46,0,0,0,0,0,1338,0,2,4,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,46,121,4.0,30.55,3.055,2.47455,131,24,482,25,1.7641,-5,-14,37.84365,-2,130,4533,1.659768067637346,1.595120221077553,27249,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,123,3,42,15,254,261,4,191,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.04991552492238,-9.533236205425807]}"
0000000000000000053a_0,23,0,4,0,1,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,26,26,0,0,0,1,0,0,3,0,22,0,0,0,0,0,1339,0,3,3,1,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,3,0,0,0,22,122,4.0,106.548996,10.65,8.63,117,16,454,44,6.15,-33,-6,131.979,0,137,4416,0.587676051550975,0.239446173408038,27283,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,153,2,43,3,356,187,0,169,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.083332853491626,-9.41654505001868]}"
0000000000000000053c_0,12,0,3,0,1,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,16,16,0,0,0,1,0,0,3,0,46,0,0,0,0,0,1341,0,3,2,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,46,123,4.0,106.548996,10.65,8.63,106,20,342,43,6.15,1,2,131.979,0,132,4416,-1.810082062958207,-1.471033140651527,27266,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,153,-1,45,6,399,256,1,213,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.066624189207005,-9.41654505001868]}"
0000000000000000053d_0,26,0,3,0,1,0,0,0,6,0,0,0,5,0,0,0,1,0,0,0,0,0,0,22,22,0,0,0,1,0,0,1,0,24,0,0,0,0,0,1342,0,2,3,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,24,123,4.0,106.548996,10.65,8.63,150,30,318,43,6.15,-37,-7,131.979,-2,164,4400,-1.458230482110276,-1.646949657241875,27550,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-2,158,1,44,8,541,139,3,147,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.350132492875126,-9.400105880319293]}"
0000000000000000053f_0,50,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29,29,0,0,0,1,0,0,1,0,5,0,0,0,0,0,1344,0,1,3,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,122,4.0,106.548996,10.65,8.63,106,12,420,32,6.15,75,-10,131.979,-1,127,4533,-0.576626301545729,-2.392422650290778,27266,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,141,-4,44,15,457,121,6,142,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.066624189207005,-9.533236205425807]}"
00000000000000000541_0,56,0,1,0,1,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1346,0,2,5,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,5,126,4.0,106.548996,10.65,8.63,106,34,399,48,6.15,5,-18,131.979,5,158,4700,0.010015271755404,-0.589548244255863,27433,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,165,3,47,15,402,197,5,153,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.233441337468,-9.700053353686801]}"
00000000000000000542_0,72,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1347,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,124,4.0,106.548996,10.65,8.63,106,40,420,53,6.15,-16,-15,131.979,3,176,4649,0.444788020776417,-1.380471663992269,27449,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,186,-1,48,14,429,148,4,153,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.24988050716739,-9.649927360832931]}"
00000000000000000543_0,66,0,2,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1348,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,5,125,4.0,106.548996,10.65,8.63,108,18,499,43,6.15,0,-13,131.979,-2,158,4483,0.839747681605468,-0.879550364813534,27416,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,163,0,50,13,354,144,4,154,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.21673267318337,-9.483379707157173]}"
00000000000000000544_0,50,0,4,0,1,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,1,0,0,2,0,10,0,0,0,0,0,1349,0,1,2,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,10,122,4.0,106.548996,10.65,8.63,112,23,468,35,6.15,-7,-3,131.979,1,140,4683,0.467271915722391,-1.0642809649303,27433,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,142,0,47,5,390,139,1,154,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.233441337468,-9.683344689402178]}"
00000000000000000545_0,49,0,1,0,1,0,0,1,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,16,16,0,0,0,1,0,0,4,0,7,0,0,0,0,0,1350,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,8,1,0,1,3,0,0,0,0,0,0,0,2,0,0,0,7,120,4.0,104.81,10.481,8.48961,107,34,453,26,6.05222,-44,-13,129.83282,0,153,4583,1.913357309981322,0.466535738895121,27300,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1,124,1,44,8,332,212,2,154,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.10004151777625,-9.583362198279675]}"
00000000000000000041_0,11,0,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,68,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66,0,2,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,118,25.0,75.1,17.65,2.98,104,79,504,49,3.76,-3,3,99.48,6,690,15883,0.313518934328223,-1.076303250675046,8633,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,16,4,177,-7,51,30,369,125,9,194,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.43322957682942,-20.883270157219137]}"
0000000000000000005b_0,11,0,1,0,0,0,2,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,1,0,0,0,1,0,0,0,0,1,92,0,1,7,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,106,12.0,140.0,32.9,2.98,120,67,313,37,7.0,68,5,182.88,4,671,15016,-1.285830768689367,-2.347469105207566,6783,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,19,7,163,-15,44,34,583,101,9,206,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.583418743770494,-20.016575571100624]}"
0000000000000000007f_0,5,0,1,0,0,0,1,1,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,2,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,110,39.0,58.28,11.95,2.98,105,57,469,29,2.8,-24,-31,76.0,-19,1484,17133,0.696451426149582,-0.559916715993976,11666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,25,-19,142,2,49,81,319,210,30,256,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.46666062824421,-22.133455538128274]}"
0000000000000000008b_0,38,0,0,0,0,0,0,1,2,0,0,0,8,0,0,1,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,1,0,1,0,0,0,0,3,140,0,5,15,0,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,2,1,113,7.0,140.0,32.9,2.98,120,88,332,60,7.0,45,-28,182.88,9,543,17316,-0.63796377030421,-1.675636962469727,8549,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,23,205,0,49,66,544,121,26,193,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.34995574999154,-22.31671185608866]}"
0000000000000000008c_0,6,0,2,0,0,0,0,1,1,0,0,0,53,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,5,0,0,0,0,1,1,0,141,0,3,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,5,0,0,0,0,99,26.0,140.0,32.9,2.98,157,101,259,21,7.0,-3,-18,182.88,28,1243,17416,-1.344958401240963,-1.323731948665227,8216,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36,19,145,11,46,98,510,229,37,481,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.016590948054784,-22.416694347211163]}"
0000000000000000008d_0,7,0,4,0,0,0,0,0,3,0,0,0,4,0,0,1,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,1,36,0,0,1,1,3,142,0,0,8,3,0,0,1,3,0,0,0,0,0,2,4,2,1,0,0,4,0,0,0,0,0,2,0,0,0,0,2,40,127,13.0,78.54,18.46,2.98,205,48,388,46,3.77,-2,57,103.74,0,7,17850,0.927133826071805,0.463570380141012,7766,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,170,0,55,1,282,327,0,235,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.566534990710906,-22.85004164027042]}"
0000000000000000008e_0,22,0,4,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0,1,0,0,0,0,4,0,4,0,0,0,0,2,143,0,2,7,0,1,0,1,2,0,0,0,0,0,2,8,2,1,0,1,7,0,0,0,0,0,1,0,3,0,0,3,12,129,6.0,96.5,22.68,2.98,126,40,304,61,3.63,-66,-6,125.79,0,53,17166,-0.818935107253562,-1.974260382661406,6949,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,-2,181,0,55,9,503,190,2,187,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.74996639744626,-22.166603372112284]}"
0000000000000000008f_0,53,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,144,0,2,7,2,0,0,1,4,0,0,1,0,0,1,2,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,130,7.0,75.1,17.65,2.98,97,39,376,54,3.76,30,8,99.48,-2,528,18083,1.816059716733885,1.968458045832114,13149,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,2,172,0,51,8,207,415,2,162,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.94995882538237,-23.08342395108467]}"
00000000000000000090_0,13,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,145,0,4,4,0,0,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,120,7.0,43.49,15.42,4.26,127,76,303,29,5.33,7,-24,68.5,-2,555,18516,-1.60642029149944,-2.979618589470781,13016,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,9,138,2,47,23,616,78,9,192,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.81655900569062,-23.516771244143925]}"
00000000000000000091_0,20,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,1,0,2,0,3,0,0,2,2,2,146,0,6,6,1,1,0,1,4,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,4,116,30.0,140.0,32.9,2.98,114,77,425,45,7.0,64,-11,182.88,-7,723,18283,-0.680610860423926,-1.28465587918859,10883,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,11,164,-11,52,41,433,139,14,264,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.68323986896358,-23.283388933329675]}"
00000000000000000092_0,13,0,1,0,0,0,3,1,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,5,0,2,0,0,2,2,2,147,0,3,16,4,1,0,1,2,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,5,0,1,0,2,103,14.0,140.0,32.9,2.98,183,110,311,25,7.0,14,-38,182.88,27,721,18366,-1.319121200721019,-1.36455837921708,10316,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,28,134,11,51,132,433,253,46,401,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.11676225079781,-23.366662760167557]}"
00000000000000000096_0,4,0,0,0,0,0,0,1,4,0,0,0,37,0,0,2,1,0,0,0,0,0,0,20,20,0,1,0,0,0,0,5,0,5,0,0,1,1,4,151,0,4,2,2,0,0,1,3,0,0,0,0,0,2,1,1,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,6,126,22.0,75.1,17.65,2.98,116,77,353,45,3.76,-8,-4,99.48,0,526,17850,-0.140931183992359,-0.537720681521059,10516,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,17,0,146,0,48,1,426,218,0,185,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.31672723304281,-22.85004164027042]}"
00000000000000000097_0,6,0,1,0,0,0,4,1,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,2,0,0,0,0,0,0,3,152,0,3,2,4,1,0,1,5,0,0,0,0,0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,5,0,0,0,0,107,31.0,64.63,15.19,2.98,142,74,250,23,3.1,-36,-32,85.89,15,1579,18166,-1.248825592414785,-1.125915666349885,10032,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,-21,153,26,52,88,544,202,28,440,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-44.83298445254445,-23.16669777792255]}"
0000000000000000033b_0,8,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,22,22,0,1,0,0,0,0,2,0,0,0,0,0,0,0,828,0,4,44,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,1,0,1,0,122,13.0,75.1,17.65,2.98,104,96,432,51,3.76,37,0,99.48,-7,727,16316,0.377024650309195,-0.229358020414393,12066,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14,10,180,-10,55,37,302,264,12,183,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.86659059273423,-21.316617450278393]}"
0000000000000000033c_0,10,0,0,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,22,0,1,0,0,0,0,2,0,1,0,0,0,0,0,829,0,2,50,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,1,124,10.0,96.5,22.68,2.98,133,101,408,65,3.63,2,-27,125.79,15,374,16199,-0.382081024039749,-1.704000823834064,8083,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14,7,196,-1,55,50,475,114,18,173,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.88346062294826,-21.19992629487127]}"
0000000000000000033d_0,49,0,1,0,0,0,0,1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,830,0,4,4,0,0,0,1,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,1,108,26.0,140.0,32.9,2.98,122,67,360,22,7.0,-25,-35,182.88,10,1013,17916,-0.47904281331144,-1.133210063582256,11400,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,-30,136,-7,49,92,466,172,34,271,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.20013048344595,-22.916606802823672]}"
