system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Corpo_dagua_continental,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,ID,Mata_Atlantica,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,bdod,black_soil_prob,cagb,cbgb,cdw,cec,cfvo,clay,clayminerals,clitter,convergence,cti,ctotal,eastness,elevation,latitude,ln_clay_sand,ln_silt_sand,longitude,lv1_Dry_season,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_semiarid,lv2_with_dry_summer,lv2_with_dry_winter,lv2_with_dry_winter_1,lv2_without_dry_season,lv3_and_hot,lv3_and_hot_summer,lv3_and_short_and_cool_summer,lv3_and_temperate,lv3_and_temperate_summer,lv3_low_latitude_and_altitude,lv3_with_hot_summer,lv3_with_temperate_summer,nitrogen,northness,oxides,pcurv,phh2o,prediction_clay_0_30cm,prediction_sand_0_30cm,prediction_silt_0_30cm,roughness,sand,silt,slope,soc,spi,.geo
000000000000000004b8,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,1,4,618,1,0,0,2,0,0,2,1,98,15.0,140.0,32.9,2.98,186,99,461,31,7.0,-12,-21,182.88,0,510,22399,-0.549309422750726,-1.273877667155049,14849,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35,-16,137,-1,49,43.19058523964409,23.748334408701506,33.06108035165439,41,224,313,17,455,0,"{""type"":""Point"",""coordinates"":[-49.649932025209985,-27.399918506927854]}"
000000000000000004b9,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,4,619,1,0,0,2,0,0,2,1,104,14.0,140.0,32.9,2.98,186,112,452,51,7.0,34,-1,182.88,4,456,22399,1.942605922407974,1.878048930627197,14900,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35,3,161,-2,50,46.19800628271585,11.664147730512774,42.13784598677137,15,248,298,5,435,0,"{""type"":""Point"",""coordinates"":[-49.70005678015177,-27.399918506927854]}"
000000000000000004ba,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,1,6,620,1,0,0,4,0,0,3,4,107,12.0,140.0,32.9,2.98,185,80,448,53,7.0,-5,-11,182.88,5,371,22430,2.078889021564528,2.054348273546585,14800,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33,1,178,-2,49,41.38828820168205,13.470648643371014,45.141063154946934,13,238,311,5,446,0,"{""type"":""Point"",""coordinates"":[-49.60007481633141,-27.430102161958622]}"
000000000000000004c4,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,5,632,1,0,0,1,0,0,6,2,99,11.0,140.0,32.9,2.98,178,117,463,40,7.0,-6,-19,182.88,-5,446,22229,3.355613279475721,3.012433167016889,14880,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34,-10,161,-7,50,52.55969850527158,8.574839305973487,38.865462188754925,31,231,304,12,551,0,"{""type"":""Point"",""coordinates"":[-49.68011568024077,-27.229866229153636]}"
000000000000000004c5,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,1,2,634,1,0,0,3,0,0,4,3,99,16.0,140.0,32.9,2.98,206,121,449,52,7.0,-19,-26,182.88,24,465,21950,1.718479830394043,1.807212975493793,15070,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,8,190,-20,51,42.78848761439547,16.23160249214089,40.97990989346364,75,217,331,27,413,0,"{""type"":""Point"",""coordinates"":[-49.870109057925994,-26.95013344276782]}"
000000000000000004ca,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,1,5,640,1,0,0,1,0,0,4,3,102,15.0,140.0,32.9,2.98,184,92,439,41,7.0,44,9,182.88,6,357,22299,0.109832141137921,0.348001871098808,14980,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33,3,158,-12,49,35.79749206245944,23.203787008572274,40.99872092896828,21,219,339,7,500,3,"{""type"":""Point"",""coordinates"":[-49.78009764406112,-27.29993654310748]}"
000000000000000004cb,0,1,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,6,641,1,0,0,0,0,0,5,4,102,14.0,140.0,32.9,2.98,200,96,469,29,7.0,0,-1,182.88,-7,393,22279,-0.098922802184667,-0.406179670581713,15070,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34,-5,119,-10,50,37.2234411350951,25.627528007724116,37.14903085718079,27,217,310,9,513,0,"{""type"":""Point"",""coordinates"":[-49.870109057925994,-27.27999544319648]}"
000000000000000004cc,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,2,9,642,1,0,0,2,0,0,4,2,107,12.0,140.0,32.9,2.98,187,100,440,56,7.0,39,74,182.88,0,340,22180,-0.312133616344033,-0.630221217440505,15019,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,167,-5,50,41.41676861012756,20.077951294445185,38.50528009542725,10,254,304,2,532,117,"{""type"":""Point"",""coordinates"":[-49.819979843883154,-27.180009020275058]}"
000000000000000004cd,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,1,5,643,1,0,0,2,0,0,3,1,97,18.0,140.0,32.9,2.98,205,116,460,36,7.0,9,-21,182.88,-20,495,22050,-1.163930072581782,-1.699198940197902,15049,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33,-5,159,9,51,35.04252514349145,29.376751566080312,35.58072329042824,52,206,332,21,492,0,"{""type"":""Point"",""coordinates"":[-49.849895952850716,-27.05011540658818]}"
000000000000000004ce,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,1,4,644,1,0,0,1,0,0,3,3,103,18.0,140.0,32.9,2.98,202,64,459,39,7.0,33,10,182.88,1,489,22099,-0.060961795182933,-6.74460457222E-4,15029,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33,2,159,-6,49,40.78801792965255,22.48701604519713,36.72496602515033,17,220,318,5,491,0,"{""type"":""Point"",""coordinates"":[-49.82995485293971,-27.099972615466765]}"
000000000000000004cf,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,8,645,1,0,0,0,0,0,4,1,100,14.0,140.0,32.9,2.98,196,107,454,32,7.0,29,-23,182.88,-3,431,22299,1.223917843860814,1.723135168188469,14869,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32,15,146,-3,49,38.882294898270935,16.326056188858047,44.79164891287103,42,221,322,16,581,0,"{""type"":""Point"",""coordinates"":[-49.669873125120986,-27.29993654310749]}"
000000000000000004d5,0,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,6,651,1,0,0,0,0,0,7,1,97,17.0,140.0,32.9,2.98,202,129,474,23,7.0,17,-30,182.88,-5,455,22299,0.903393270733621,0.585113377077497,15080,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32,21,125,9,50,37.21770598260348,24.057222256166984,38.72507176122952,60,218,305,22,508,0,"{""type"":""Point"",""coordinates"":[-49.88007960788149,-27.29993654310748]}"
000000000000000004d8,0,1,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,4,655,1,0,0,2,0,0,7,2,105,6.0,140.0,32.9,2.98,178,113,446,38,7.0,40,32,182.88,2,295,23249,-0.628347377987364,-0.63072979183935,14269,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,3,181,-5,50,34.6346600432234,40.69813842997604,24.667201526800557,20,277,275,5,284,4,"{""type"":""Point"",""coordinates"":[-49.06997688309775,-28.249903431533596]}"
000000000000000004da,0,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,3,1,657,1,0,0,3,0,0,3,3,96,7.0,140.0,32.9,2.98,204,99,511,24,7.0,-13,-15,182.88,4,471,22869,2.740390625083789,2.823774671985082,14119,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,-9,131,-5,52,50.22856146279233,15.948370328737996,33.82306820846968,26,182,305,10,355,0,"{""type"":""Point"",""coordinates"":[-48.91987016433561,-27.869916676163157]}"
00000000000000000504,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,1,4,706,1,0,0,3,0,0,6,3,101,8.0,140.0,32.9,2.98,176,98,492,32,7.0,-7,-8,182.88,-18,436,22150,0.857742727012512,0.321316501312137,14700,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34,5,152,-4,49,47.997299921026666,16.3356151449328,35.66708493404054,47,203,303,20,470,1,"{""type"":""Point"",""coordinates"":[-49.500092852511045,-27.15009737040854]}"
00000000000000000506,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,1,7,708,1,0,0,0,0,0,6,1,100,12.0,140.0,32.9,2.98,198,113,469,29,7.0,15,8,182.88,4,453,22299,1.171295435015585,0.851395131639771,14880,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33,-7,144,-5,49,44.98219372150169,16.360760337814902,38.6570459406834,28,229,300,9,538,1,"{""type"":""Point"",""coordinates"":[-49.68011568024076,-27.29993654310748]}"
00000000000000000507,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,1,709,1,0,0,2,0,0,3,2,99,9.0,140.0,32.9,2.98,181,97,439,42,7.0,23,50,182.88,0,389,22399,2.302585092994046,2.158952381598613,14769,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33,-1,163,-5,49,40.10997341600791,10.96409453732572,48.92593204666637,9,234,324,3,468,27,"{""type"":""Point"",""coordinates"":[-49.569891161300625,-27.39991850692785]}"
00000000000000000508,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,1,8,710,1,0,0,2,0,0,4,1,102,11.0,140.0,32.9,2.98,183,87,451,47,7.0,25,-10,182.88,9,400,22430,0.740981160979701,1.349356818007214,14780,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34,8,164,-7,50,34.83295367985912,15.14774190473549,50.01930441540539,35,214,332,12,482,0,"{""type"":""Point"",""coordinates"":[-49.5801337164204,-27.430102161958622]}"
00000000000000000509,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,2,3,711,1,0,0,3,0,0,5,4,104,10.0,140.0,32.9,2.98,182,90,433,68,7.0,-9,85,182.88,-8,374,22450,0.204596766326917,-0.003694625493463,14780,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,-4,159,-8,49,40.95455280800946,20.62508872887699,38.42035846311355,24,237,327,9,395,167,"{""type"":""Point"",""coordinates"":[-49.5801337164204,-27.450043261869634]}"
0000000000000000050a,0,1,0,0,0,0,0,0,13,0,0,0,0,1,0,0,1,2,712,1,0,0,7,0,0,4,5,98,9.0,140.0,32.9,2.98,186,116,478,31,7.0,-21,-26,182.88,-21,521,22550,0.15155604605243,-0.44964952673943,14199,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,-24,123,-2,49,45.58965943618897,26.114363771473275,28.295976792337758,92,215,304,35,340,0,"{""type"":""Point"",""coordinates"":[-48.999911028244966,-27.55002522569]}"
0000000000000000050b,0,1,0,0,0,0,0,0,16,0,0,0,0,1,0,0,2,5,713,1,0,0,4,0,0,2,4,99,13.0,140.0,32.9,2.98,216,112,395,33,7.0,-2,-21,182.88,-33,504,22370,1.870821277842282,1.645367490095537,14420,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24,-21,118,-10,50,45.330378471021135,20.318839563046456,34.350781965932406,117,248,354,43,318,1,"{""type"":""Point"",""coordinates"":[-49.220088060960954,-27.37000685706133]}"
0000000000000000050e,0,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,1,2,717,1,0,0,1,0,0,3,2,105,7.0,140.0,32.9,2.98,189,106,432,34,7.0,-11,-30,182.88,-36,415,22520,-0.565579462980454,-0.07738666361542,14199,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24,12,161,-1,50,31.99582038839762,34.70980023412733,33.29437937747505,107,246,318,42,335,0,"{""type"":""Point"",""coordinates"":[-48.999911028244966,-27.520113575823483]}"
0000000000000000051c,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,4,1367,1,0,0,3,0,0,4,5,111,5.0,140.0,32.9,2.98,202,86,401,47,7.0,-52,-23,182.88,10,115,23149,-0.435238163436075,-0.301096740873061,14330,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,-6,182,0,50,28.007623309111302,43.070294412397736,28.92208227849096,33,340,257,13,250,0,"{""type"":""Point"",""coordinates"":[-49.130076647096104,-28.149921467713234]}"
00000000000000000573,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,621,1,0,0,2,0,0,5,2,101,13.0,140.0,32.9,2.98,188,102,488,37,7.0,-31,-19,182.88,-7,510,22430,1.408767216971949,1.386294361119891,14869,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35,3,157,4,50,46.50561424571584,12.484537134940494,41.00984861934366,23,230,279,8,465,0,"{""type"":""Point"",""coordinates"":[-49.66987312512099,-27.430102161958622]}"
00000000000000000584,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,1,3,633,1,0,0,2,0,0,5,7,109,12.0,140.0,32.9,2.98,202,87,469,41,7.0,-18,-8,182.88,0,378,22250,1.108601219127567,0.969471133443256,15170,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32,4,166,3,50,40.202004628401994,17.58842942660913,42.20956594498888,17,235,293,5,475,0,"{""type"":""Point"",""coordinates"":[-49.97009102174635,-27.250079334228907]}"
00000000000000000807,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,7,973,1,0,0,0,0,0,7,0,98,17.0,140.0,32.9,2.98,206,114,460,27,7.0,9,-30,182.88,-10,493,22248,-0.316148108123874,-0.246379806721438,14937,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35,23,134,15,50,36.30491116504361,27.684862786664215,36.010226048292175,68,245,292,26,514,0,"{""type"":""Point"",""coordinates"":[-49.737785234164974,-27.248732685710767]}"
00000000000000000808,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,1,7,974,1,0,0,4,0,0,5,5,98,17.0,140.0,32.9,2.98,193,108,458,43,7.0,11,-15,182.88,15,372,22231,0.467966644076828,0.539916707021784,14934,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34,4,164,1,50,38.163266370930444,23.32616590402053,38.51056772504903,41,235,305,16,465,0,"{""type"":""Point"",""coordinates"":[-49.73401283467376,-27.23175242889925]}"
00000000000000000809,0,1,0,0,0,0,0,0,16,0,0,0,0,1,0,0,1,5,975,1,0,0,3,0,0,5,2,98,13.0,140.0,32.9,2.98,194,123,451,27,7.0,0,-25,182.88,-19,392,22232,0.876916183551527,1.246835828535637,14904,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35,-6,124,-9,49,36.531894461558416,21.906984310712357,41.56112122772924,50,235,312,20,478,0,"{""type"":""Point"",""coordinates"":[-49.70410118480725,-27.232291980126718]}"
0000000000000000080a,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,1,8,976,1,0,0,1,0,0,6,2,98,17.0,140.0,32.9,2.98,202,109,461,28,7.0,0,-29,182.88,-26,477,22245,0.271722131919567,0.018299051530129,14935,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34,17,125,-10,50,40.61314478806045,26.37102190602215,33.0158333059174,88,243,293,33,516,0,"{""type"":""Point"",""coordinates"":[-49.7353594831919,-27.24522783228276]}"
0000000000000000080b,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,1,5,977,1,0,0,1,0,0,8,4,95,15.0,140.0,32.9,2.98,194,131,473,39,7.0,-39,-23,182.88,-3,588,22224,-1.178299112468018,-1.101335277871638,14894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35,-5,166,1,50,40.158686103828956,24.63291072446786,35.20840317170318,26,230,294,8,729,0,"{""type"":""Point"",""coordinates"":[-49.694937732142414,-27.224747181144284]}"
0000000000000000080c,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,1,5,978,1,0,0,2,0,0,7,3,99,18.0,140.0,32.9,2.98,206,135,473,52,7.0,-7,-27,182.88,2,422,22241,-1.394698147629485,-0.500370340093156,14932,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35,15,194,-1,50,31.405842326617456,27.294311618931783,41.29984605445076,35,237,287,16,444,0,"{""type"":""Point"",""coordinates"":[-49.73293373221882,-27.241727437955802]}"
0000000000000000080d,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,1,4,979,1,0,0,1,0,0,4,1,99,15.0,140.0,32.9,2.98,190,83,462,42,7.0,-40,-19,182.88,1,393,22242,1.062832172182045,1.462833336113745,14904,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33,-5,163,14,49,37.02479701014658,15.439715547133966,47.53548744271946,23,234,300,6,482,0,"{""type"":""Point"",""coordinates"":[-49.70410118480725,-27.242802081309687]}"
0000000000000000080e,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,2,7,980,1,0,0,1,0,0,5,3,103,17.0,140.0,32.9,2.98,199,94,465,71,7.0,5,26,182.88,4,398,22245,-1.316224273366189,-0.463300350750506,14915,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33,-7,180,-8,49,32.40833958268864,28.508927808499983,39.08273260881138,26,230,302,8,570,5,"{""type"":""Point"",""coordinates"":[-49.7156859293441,-27.245767383510227]}"
0000000000000000080f,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,1,8,981,1,0,0,3,0,0,5,2,98,15.0,140.0,32.9,2.98,203,108,454,35,7.0,0,95,182.88,-6,357,22228,0.645107998765214,0.483632392128195,14910,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,-10,153,-7,50,41.24415991307593,22.052753640515945,36.703086446408136,35,229,315,12,485,234,"{""type"":""Point"",""coordinates"":[-49.710566881334735,-27.228791585799758]}"
00000000000000000005,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,10,740,0,1,0,0,0,0,1,47,139,24.0,1.03,4.74,0.0,231,71,326,53,3.63,-3,-8,9.4,-3,159,26478,-0.479805622664452,0.077213556866413,19638,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,184,0,57,27.851698078220842,33.981141972754216,38.167159949024935,11,259,412,4,235,0,"{""type"":""Point"",""coordinates"":[-54.438578482909726,-31.478181116702075]}"
0000000000000000000c,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,747,0,1,0,0,0,0,3,4,114,7.0,1.03,4.74,0.0,170,96,216,42,3.63,-6,14,9.4,5,136,26083,-1.427188948286543,-0.515495469469575,18366,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,-4,172,-2,52,18.530528431620542,52.932078242866965,28.537393325512483,20,457,325,6,236,1,"{""type"":""Point"",""coordinates"":[-53.16656639820165,-31.08337230942999]}"
0000000000000000001a,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,11,768,0,1,0,0,0,0,34,10,134,17.0,1.03,4.74,0.0,229,29,365,54,3.63,-2,-5,9.4,0,162,25016,1.410986973710262,1.589235205116581,21599,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23,1,170,0,54,31.099956216318063,26.135373777125192,42.764670006556734,4,204,428,1,219,0,"{""type"":""Point"",""coordinates"":[-56.39996313137949,-30.01671074643519]}"
0000000000000000001d,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,9,771,0,1,0,1,0,0,6,14,141,29.0,1.03,4.74,0.0,176,59,162,50,3.63,6,-16,9.4,0,136,25433,-2.374905754573672,-2.662587827025453,19999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,3,170,2,54,18.57350729087346,65.18231977347253,16.24417293565401,10,683,153,3,178,0,"{""type"":""Point"",""coordinates"":[-54.7999707868873,-30.433351312464957]}"
00000000000000000770,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,4,868,0,1,0,3,0,0,9,12,133,5.0,1.03,4.74,0.0,202,30,423,57,3.63,-2,-6,9.4,-1,133,23863,1.005430142088853,0.750000788754214,20887,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,209,0,50,41.78679350701682,23.14074111331396,35.07246537966923,3,194,380,1,212,0,"{""type"":""Point"",""coordinates"":[-55.68741661944304,-28.863003071776088]}"
00000000000000000772,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,12,872,0,1,0,4,0,0,8,41,146,6.0,1.03,4.74,0.0,179,48,210,53,3.63,9,-7,9.4,1,64,24522,-1.971203008327335,-0.872471614866279,21953,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,177,0,55,16.251863735232337,54.25123855686207,29.49689770790559,3,515,272,1,143,0,"{""type"":""Point"",""coordinates"":[-56.75327108514717,-29.5227270726334]}"
00000000000000000773,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,27,873,0,1,0,1,0,0,9,28,144,8.0,1.03,4.74,0.0,210,31,212,78,3.63,4,14,9.4,-1,71,24793,-0.507567068816033,-0.590777672498854,22213,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,182,0,52,26.27637083104583,44.697774983826406,29.025854185127763,5,446,339,2,162,0,"{""type"":""Point"",""coordinates"":[-57.013602322849444,-29.793300865455443]}"
00000000000000000779,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,21,1613,0,1,0,0,0,0,3,37,138,17.0,1.03,4.74,0.0,166,52,278,55,3.63,-11,11,9.4,0,109,25263,1.611432968767932,1.659793211075783,19735,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,178,0,53,28.95626975101343,26.218009673982205,44.82572057500437,2,396,323,0,208,0,"{""type"":""Point"",""coordinates"":[-54.53506005240314,-30.263838585918215]}"
0000000000000000077b,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,9,1615,0,1,0,0,0,0,3,48,136,25.0,1.03,4.74,0.0,142,67,222,59,3.63,29,55,9.4,0,116,25266,-1.859299929363061,-0.89893458336206,19766,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,172,0,52,19.523940861429313,42.67453165785384,37.80152748071685,2,518,257,0,199,2,"{""type"":""Point"",""coordinates"":[-54.56659035595206,-30.26680388811875]}"
0000000000000000078c,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,10,1633,0,1,0,0,0,0,8,6,137,35.0,1.03,4.74,0.0,160,40,364,44,3.63,-31,-17,9.4,5,324,25677,2.626092765731642,2.282143501207909,21014,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,-3,178,3,55,37.788004299248925,24.187683288006145,38.02431241274494,19,217,416,6,238,0,"{""type"":""Point"",""coordinates"":[-55.8146213951947,-30.677781395810644]}"
0000000000000000078e,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,1635,0,1,0,3,0,1,3,31,152,72.0,1.03,4.74,0.0,237,40,255,60,3.63,-18,2,9.4,0,53,25211,0.014657647155353,0.694757405779237,22730,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,175,0,59,26.157698846678663,27.740535950283284,46.101765203038056,1,383,359,0,193,0,"{""type"":""Point"",""coordinates"":[-57.53022039359852,-30.211288080003357]}"
00000000000000000794,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,1642,0,1,0,1,0,0,5,39,147,64.0,1.03,4.74,0.0,219,50,275,58,3.63,6,-3,9.4,0,178,26195,1.056616205850947,1.034094565524846,20042,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,1,184,0,56,29.27811586690945,26.377271544809595,44.34461258828096,4,356,367,1,213,0,"{""type"":""Point"",""coordinates"":[-54.84282274801092,-31.195750574178923]}"
0000000000000000079b,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,1,1657,0,1,0,3,0,0,4,14,137,4.0,1.03,4.74,0.0,233,42,419,56,3.63,5,-14,9.4,5,104,23695,1.706442277322224,1.452823307015521,21065,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,187,0,52,43.41807016104967,22.584427058102012,33.997502780848315,12,165,413,5,201,0,"{""type"":""Point"",""coordinates"":[-55.86528570136395,-28.695108998911735]}"
0000000000000000079f,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,26,1666,0,1,0,0,0,0,4,16,140,21.0,1.03,4.74,0.0,148,67,305,48,3.63,16,-15,9.4,0,140,25258,0.717969909358942,0.743985658142753,19691,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,3,170,2,54,31.122937435608627,35.022812133719164,33.85425043067221,9,420,272,3,231,0,"{""type"":""Point"",""coordinates"":[-54.49113344792564,-30.258987083972073]}"
000000000000000007a1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,6,1668,0,1,0,1,0,0,4,8,122,8.0,1.03,4.74,0.0,157,98,344,31,3.63,-42,-17,9.4,-3,71,25123,-0.167571500910745,-0.629301296322391,16882,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,-6,143,3,51,25.805227550410457,49.719301975100386,24.475470474489143,21,404,249,7,257,0,"{""type"":""Point"",""coordinates"":[-51.68218962582321,-30.123969963174776]}"
000000000000000007ab,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,3,1662,0,1,0,1,0,0,6,1,113,30.0,1.03,4.74,0.0,190,61,379,46,3.63,-12,-13,9.4,-3,494,24451,0.474838118209118,0.469268436246426,18884,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21,-2,180,0,50,41.02131675899825,29.649181852847523,29.329501388154227,14,260,358,3,266,0,"{""type"":""Point"",""coordinates"":[-53.684263571405666,-29.45104256409821]}"
000000000000000007af,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,2,870,0,1,0,3,0,0,8,11,135,4.0,1.03,4.74,0.0,221,30,385,52,3.63,0,-4,9.4,-1,123,23788,0.916290731874155,1.292768303109067,20970,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,182,0,52,39.43904499008385,23.19454473769291,37.36641027222324,5,215,397,1,196,0,"{""type"":""Point"",""coordinates"":[-55.77069033161615,-28.788892812267814]}"
000000000000000007b1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,1640,0,1,0,1,0,1,13,30,146,11.0,1.03,4.74,0.0,272,16,227,61,3.63,37,26,9.4,0,73,24840,-1.174119841176255,-0.675128675057267,22274,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,182,0,54,24.028552777540142,40.910000893876756,35.06144632858311,3,389,381,1,171,0,"{""type"":""Point"",""coordinates"":[-57.07450472503741,-29.84019277213348]}"
